keyType;keyHASH;anchorURL;anchorHASH;contentHASH;httpCode;hashMatches;validJSON;validJSONLD;extraInfo
keyHash;3f360f55663b7953dea8d9a0e12dbabbe3230ed2d28894afeaa3bc73;https://raw.githubusercontent.com/asdfz7/conge/refs/heads/master/CongeePool.jsonld;cd4e9ac9b5d8c7269da6b8cf17054b1d932ae6818640cf00530f80a7e0061fde;cd4e9ac9b5d8c7269da6b8cf17054b1d932ae6818640cf00530f80a7e0061fde;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;4046e6460fc78d0b342382faed99eff777cb99ddf4bb748c0ebd16fa;-;-;;;;;;
keyHash;4088b0f477cf7089e7512f4a5c2124282d1df1d8380431a9778e0414;https://raw.githubusercontent.com/celgerson/GPG-DRep/refs/heads/main/%40gersongomes%20(3).jsonld;07b2545a7327f612a280bcf4764b1906992f40bd3dc17a73efadcad7bb1d96bb;07b2545a7327f612a280bcf4764b1906992f40bd3dc17a73efadcad7bb1d96bb;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;40d5e2c38ff685de4933b3c3e1fe1626889b67816f4abe4237ef2ac2;https://raw.githubusercontent.com/fuguswarm/BarracudaCrypto/refs/heads/main/BarracudaCrypto.jsonld;4bdb731cf4cb8cfae84f79a8f136c3a4ff5fa130d370e77c5f48cc05b1467288;4bdb731cf4cb8cfae84f79a8f136c3a4ff5fa130d370e77c5f48cc05b1467288;200;YES;YES;YES;no authors in the authors-array
keyHash;40ebc0e0ca89d938151bfb30a5407ac2ad0cc697339d49a82e3e9187;https://raw.githubusercontent.com/QuocTuan-maker/Drep-Profile-04/refs/heads/main/QuocTuan.jsonld;71f044ccf4ad049539a8a5c77e3d539d9ecc438ec4b02a2a521581abc93a474c;71f044ccf4ad049539a8a5c77e3d539d9ecc438ec4b02a2a521581abc93a474c;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;4247f0f147ae085ece300e7ad4290f9432018095de196f22b41fc6ed;-;-;;;;;;
keyHash;426d5a97aee15433731560fd5027178f693d2261c24d7c52123f964b;https://storage.googleapis.com/sp247-drep/Lauris_StakePool.jsonld;a74bdd55930a390d06079adea99cbb09a3e5e06df6e00ebbccbe1881930cbb3c;a74bdd55930a390d06079adea99cbb09a3e5e06df6e00ebbccbe1881930cbb3c;200;YES;YES;YES;no authors in the authors-array
keyHash;4281249b0696b2e347ae7cc1757d38e81fd5c7aa763903225b40e7c1;https://raw.githubusercontent.com/willpiam/drep/master/december17th2024.jsonld;ef288f3b7008aae19d298990a40fe616529331901d851f9f0454174fff81c2f3;ef288f3b7008aae19d298990a40fe616529331901d851f9f0454174fff81c2f3;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;42814f34d58893e7362e6cf83d2fc0d4556a2d4598fe7ae1be6a961a;https://raw.githubusercontent.com/Fszabados/Pooldata/refs/heads/main/FMS-DRep.jsonld;482b6a4d4841f057e6bcccc927f7f9de48ca15e747a5e6fb080a66e6dee24767;482b6a4d4841f057e6bcccc927f7f9de48ca15e747a5e6fb080a66e6dee24767;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;429f5c06fd60918aa6c27bb6e23a090312a7198cc6ba45973c9294f3;https://raw.githubusercontent.com/cardapool/drep/refs/heads/main/CAPO.jsonld;9f7bde92bc98cb2666be55a7ced3cc263a9bc3f534859cf4f2b4e81127166477;9f7bde92bc98cb2666be55a7ced3cc263a9bc3f534859cf4f2b4e81127166477;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;43506c27a95547c19fc9d0e56e927487d3eb3ed00ec117ce094a74e5;https://raw.githubusercontent.com/congle-engineer/moonstake-drep/refs/heads/master/Moonstake.jsonld;ce492c9b16fd3e4a027c03e3fa0f83eaebd7c0dd2e9e4dc3b00f135923df51fb;ce492c9b16fd3e4a027c03e3fa0f83eaebd7c0dd2e9e4dc3b00f135923df51fb;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;43c9ac3ad4f61ca2d7ca0efcc0b80b47b0f28d03ff9b9057b7b02419;-;-;;;;;;
keyHash;43d159afe83267d9b160ef6afa1223e4040226e6aea130aecb139073;https://www.stakewithpride.org/PRIDE.jsonld;d4870c206804b76a591380a341ea1c04b82150101d04cf6905af99cf6f87fb5c;d4870c206804b76a591380a341ea1c04b82150101d04cf6905af99cf6f87fb5c;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;43e855e97c0af9f689ade6e91fee3a8e62692a3e756c0618209081da;-;-;;;;;;
keyHash;44270cf214e6f56c590b21a216758a8b985841411126deb9728f0107;https://raw.githubusercontent.com/FaridCZ/dRepADA-CZ/main/Farid_CZ.jsonld;40a6d9f19cd086794c9cf8fe8161f82baa3e669c1bb20a87d95da5cf717ce05c;40a6d9f19cd086794c9cf8fe8161f82baa3e669c1bb20a87d95da5cf717ce05c;200;YES;YES;YES;no authors in the authors-array
keyHash;45193634ba502e6b171ae03196b8b199d6ce6c226094a9e62995612c;https://raw.githubusercontent.com/BaasMons/staykpool/refs/heads/main/STAYK%20Pool.jsonld;b80c1036843273ac81b1116951e735df87c94316064676582eb15436b54a730d;b80c1036843273ac81b1116951e735df87c94316064676582eb15436b54a730d;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;45467800f4a576acf1ddb5f4e0691ed3441eac7cffd18db82a5e0376;-;-;;;;;;
keyHash;455bd3afa7a38c5a910b87fa9e734849bdcbef303efb6f60227fb04c;-;-;;;;;;
keyHash;45c1a5881d8ba6aa8773dc022f7cfcf4bbc3757b0301ccd965a33cb1;https://raw.githubusercontent.com/DEADPXLZ/DEADPXLZ/refs/heads/main/AF.jsonld;3523ece3cf027066034413d7fd8044c2a76d3c8d269b02f301188a7452e62070;3523ece3cf027066034413d7fd8044c2a76d3c8d269b02f301188a7452e62070;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;461c7e75549e9d074212e87d44d338455b5909b320ef84e7b7c84af7;https://sleepingnatives.org/SVRN.jsonld;0fc9649a86baa026aa00123c94083d0d1625ef69e4af30f402b5f50a2335aec0;0fc9649a86baa026aa00123c94083d0d1625ef69e4af30f402b5f50a2335aec0;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;462362f9b65e8dabb4bee1fbeb210386263a5da383155dba0a79f643;-;-;;;;;;
keyHash;47b20d355bb06ebc5176a27aaacbdf12de3f588b1bd11c61b205c3a3;https://apexpool.info/drep_metadata.jsonld;766edf6fcfe698f3aa029f717ed31edf4424d71a69738e596a6a1275de490c2f;3ef3ac6b2e993ec4101f1c73d5fe69265c5a0e7c394de1c10d4ae8ba2cb0111a;200;NO;YES;;
keyHash;47e6a6692beb59995ecadc1e7e68b502c39bbd076635677e237d1f9c;-;-;;;;;;
keyHash;47eaf820195f5e2f0e5543c917a5f9b4b79aa60c8913cd90e1a23e5a;https://most-brass-sun.quicknode-ipfs.com/ipfs/QmVcxQx1rvT7ThwwUvnk8F5inFPV2cVphBCr19jgQQ8HvE;e04265c87c756762f7e9301840d91a47a8820d4672084e4fb9c388daecbf809f;e04265c87c756762f7e9301840d91a47a8820d4672084e4fb9c388daecbf809f;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;483f8b175d4bd0a3cd09af5f2957e89943d6b6f80b0508438d727300;https://ipfs.io/ipfs/QmaPUQposQh9dSMK54EuKURdfBBo7JoKW5PbqNvPrk1wHK;d2610fb5df9854fdf77fd376cdb3d40d4c74659175f31740095fad836b3c6bcf;;504;;;;
keyHash;486aac40d5d3ca394f9d54323f983ae16ee674f655922c4eb889e659;https://raw.githubusercontent.com/Cajlan/Cardano-DRep/refs/heads/main/data.jsonld;c497d2e4d160345029821c741f58d135c1544629071b8c7141c354bebee799f9;c497d2e4d160345029821c741f58d135c1544629071b8c7141c354bebee799f9;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;49b1f1c03818148586e26ab2416bee6374543964d908a46d782c9661;-;-;;;;;;
keyHash;49e71b56619c90a8249be9eb0aa85fced6f9e0df1bb645066166be8b;-;-;;;;;;
keyHash;4bb99d066b942ab353ee8967946e6637373cf8b96963f447bd138e05;-;-;;;;;;
keyHash;4caafb413c3783b49c6204ffd90e409a4e73ae2a8b19e270710f84f7;-;-;;;;;;
keyHash;4cf9b04667d8b2d96434d10a44fcd16b57601646dcd04b333d7374cb;-;-;;;;;;
keyHash;4e01821ffc9ff5ac44fac0a4e2e2bd8cf9a48dbbade64ce02ecba8d7;-;-;;;;;;
keyHash;4e1d2a282c1e434ff390b3dfa3b221bf4f5bd3d43b9eb31ee890fc0f;https://ipfs.io/ipfs/QmWaLeWvPgvX7tCzGpkrotRmD3zPaTM9NGWwCh4ZbztGx4;34aeb21ba5be07cf9fda041b635f107ef978238b3fccae9be1b571518ce9d1b7;34aeb21ba5be07cf9fda041b635f107ef978238b3fccae9be1b571518ce9d1b7;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;4e714d6f5119f81d945a9778b59aa2e19497d1be47c88ab7040eda9a;-;-;;;;;;
keyHash;4f6ca4f879a3b5ce09e9f97918f515117b853c68edb78b35a4322522;-;-;;;;;;
keyHash;4f7cafefabccb1fe226e16edf78792dd72f949b18ff5655b5444cf46;-;-;;;;;;
keyHash;4fa688efc806b3d7693c4ed9dd6b810b2f03fd62d967071e92307aff;-;-;;;;;;
keyHash;4fd69dc46785419c1ad78ef9537f90fd1754bcd73b0a73f3ef6e9bcc;-;-;;;;;;
keyHash;50a838e4437a1abe9f96273df8d7d9b5fd47260481e0e40948a3c9aa;-;-;;;;;;
keyHash;50ae28e1a9b97a729f61e256612dd59569856973fac5e52123aa68b6;https://raw.githubusercontent.com/CoinCeylon/Drep/refs/heads/main/CoinCeylon.jsonld;dce24fb80fab90de514b04d570eff588ccdefb3b377e196546c20693c574f3b5;dce24fb80fab90de514b04d570eff588ccdefb3b377e196546c20693c574f3b5;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;516bb4119b62eaaec071662e054589d0af8410e19b8d919728e193c9;-;-;;;;;;
keyHash;51ae66c491776624b9227417d59c4df787456cca61802d6dfeb7e646;-;-;;;;;;
keyHash;524c2499f90190766a1f11b68165aa07eee41da4b43fce3fe1ec0b81;-;-;;;;;;
keyHash;524d8fa8adb529fb000b6e325d78dbf021db1ab971171e84991b83ca;https://raw.githubusercontent.com/EccentricBarad/dRep_Voshe/main/dRep_Voshe.jsonld;042315cadcdb4e672848cf4a29f41d51571a85936535f65e79602315c75a27e7;042315cadcdb4e672848cf4a29f41d51571a85936535f65e79602315c75a27e7;200;YES;YES;YES;no authors in the authors-array
keyHash;528683449787bae970c9c9ec2ed122282e4ea3c16ed3d9d296b9513c;-;-;;;;;;
keyHash;538941f39273d794d786b81aa8a3b93b4099be00bd766dc0d300454f;https://www.biglazycat.com/ada/drep/biglazycat.jsonld;26640d0da5ce1f1b06739f9d6da2f8701b0d0c9cee7554a90d0d59b3e382c65b;26640d0da5ce1f1b06739f9d6da2f8701b0d0c9cee7554a90d0d59b3e382c65b;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;539f24b855cb4d69da103c2504e928838549586a3ed584e6bb6f44b0;-;-;;;;;;
keyHash;53a708587e06c659740deec2e8009936c45ac38131cfa7c50f1a8f08;-;-;;;;;;
keyHash;53b0827296b360e88432761a752f46a9f2fa3602209f4aff5812ae9d;-;-;;;;;;
keyHash;53ec40a7a3859e2a52354f0fb5ef50ff9040623816b8dc2775ec564f;https://raw.githubusercontent.com/rmccorkl/MainNetDRep/refs/heads/main/BreadAndRoses.jsonld;26ece1350e4c5278b9f7cb8bbbee54a8ecde1bf3f674d4cea806a0bfe58ca9ca;26ece1350e4c5278b9f7cb8bbbee54a8ecde1bf3f674d4cea806a0bfe58ca9ca;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;53f6a8fad05efc1111cca4dcb96ce891dbfa52459f02efdba117bdb4;https://sipo.tokyo/drep/SIPO.jsonld;6cdd7a380046a61b93b9d68bce990b26114deab8cccd31983221050a50ffb5ec;6cdd7a380046a61b93b9d68bce990b26114deab8cccd31983221050a50ffb5ec;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;54469e486b36bdfa40db19f78f6ef1023653ca890f7d2e5372778cc8;https://cardanodrep.org/drep/Alex.jsonld;e6c3d905c7afb93058b76198a2ef86fb5dbd6c2306ea42fc8766c2a26c93b72b;e6c3d905c7afb93058b76198a2ef86fb5dbd6c2306ea42fc8766c2a26c93b72b;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;5472f65823b0f18ab703e2a319505986790a282a234ff96dbd800f86;-;-;;;;;;
keyHash;55215f98aa7d9e289d215a55f62d258c6c3a71ab847b76de9ddbe661;https://ipfs.io/ipfs/QmaAAqY6zwaLRSoqDdQBAMRoYKjydxJfEkpwtSiCWKJCdi;214af84e38fb72dc5581a79b9cb74b2a85ec6fff2c0c7faabdf6722db3297fea;214af84e38fb72dc5581a79b9cb74b2a85ec6fff2c0c7faabdf6722db3297fea;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;554943d3fe51c64fadc559339ae9bfc45d82133d825e1cb081e93e8c;-;-;;;;;;
keyHash;556e40d8276745f311c2e22e0511f5e6c5aa9470ba6d771044c3cb12;-;-;;;;;;
keyHash;55bbc1413f0ecb445771bc075f48f8cccde5ea4d7d161877ae7f4820;https://raw.githubusercontent.com/hsw0823/sdgs/refs/heads/main/UN_ADA_SDGs_POOL.jsonld;d38706d47bbf4a6b2133309d2ba2c8bf72d59d6e67031bad89522f2139f3adad;d38706d47bbf4a6b2133309d2ba2c8bf72d59d6e67031bad89522f2139f3adad;200;YES;YES;YES;no authors in the authors-array
keyHash;55dcff89a282734122bc8aad24ebe30b2e0cb067ae0e120ca28576a5;-;-;;;;;;
keyHash;564434bae058d9dd2190f7f94b4342a52e9ff6a8d7a82106074ba327;https://raw.githubusercontent.com/medwardinc/Cardano-DRep/main/CapeCrypto%20(2).jsonld;e589933c2ef4424251eda7e6cdbde6227cc2c443c7f3fd8853a9a5f7890fcf6c;e589933c2ef4424251eda7e6cdbde6227cc2c443c7f3fd8853a9a5f7890fcf6c;200;YES;YES;YES;no authors in the authors-array
keyHash;57232ab6086affa2efa9c22a21c689542cb7c05c9e8823d8162fd935;-;-;;;;;;
keyHash;576a7d0ccd5089ac9c194f1df87a7c760b73f2b1c50ef03c724bccd9;-;-;;;;;;
keyHash;577cfc32f45ba81bdb971b056571088b0cd34014341b524188942f91;-;-;;;;;;
keyHash;57838a1e44b12af4b33083f155c8d61cec93afb1827eb66ea159020c;https://learncardano.io/Peter-Bui.jsonld;a6c0a6384e886a5358948f84a121e6ab4acb1a4ddc7db1cb3059dec068940408;a6c0a6384e886a5358948f84a121e6ab4acb1a4ddc7db1cb3059dec068940408;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;57b28cce7aededee5acc8cba910cf6d2c90092e411c17345a1da17f5;https://x.com/_Fishbowlian;08267b1d04f22197115dce5660ac5f4166b6ea21086869b042bc468e07741ff4;;200;;NO;;not a valid JSON format
keyHash;57f11e44c28ddff2b315e5b94f6eb8fd6bfc31ac97388c2ea7c5caa4;-;-;;;;;;
keyHash;580ff87ec6737555c7e537c8d80c18656aea18cc997ee8c10aa2d02c;https://raw.githubusercontent.com/5phutcrypto/drep/refs/heads/main/5PC.jsonld;69892de0fb7d96b278434042dcc79a28c6fd2884844e7d8b24f38a43490c85a4;69892de0fb7d96b278434042dcc79a28c6fd2884844e7d8b24f38a43490c85a4;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;587557751cb28fcdd9842f42b2b711f9147c540a32632534db7ce22e;https://ipfs.io/ipfs/QmT82K6Wj7P4Lu6ModkMda4HmedvBX6WsK89RfuB5gQxPf;eb458b9378f56b68fd2c73040e397ee8a3408dbabde2a2191855b320b203bea2;eb458b9378f56b68fd2c73040e397ee8a3408dbabde2a2191855b320b203bea2;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;58abc8247d451aa4779c3f8ded39ed0dfc33f1db3b8a0fab906f04cc;-;-;;;;;;
keyHash;58ef68bf4f9140d6e67e3ea49e466e3896e0009475c7ccb986258736;https://ipfs.io/ipfs/QmRin6EhtanViF7g7XbL1ZkE477zicy2Sh1N6snQFfgWvK;0848c64b81430325c22dfbf240135e6f80a1015997814ea7baaf0eb6a8e6e049;0848c64b81430325c22dfbf240135e6f80a1015997814ea7baaf0eb6a8e6e049;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;59d018364aebf5ddff693741df1679a47cd33ce8f26eae3be8d68d14;-;-;;;;;;
keyHash;59ef094980bd3e60942fcca0dba9eefabba4e0f1e3fefec388392e3d;https://raw.githubusercontent.com/RudianosDrep/RudianosDrep/refs/heads/main/Rudianos.jsonld;36ba57e48d2986540346ac8eafbb07432c278dc6d665ab2836dadbce9207f23e;36ba57e48d2986540346ac8eafbb07432c278dc6d665ab2836dadbce9207f23e;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;5a18801c4d87e41b75a98b77b20b2a15d4690eba070782e684896cc4;-;-;;;;;;
keyHash;5a587d08f0705a9b8d2260310278f4785fd41d532545f77754504ccd;-;-;;;;;;
keyHash;5a7a808fd49380e6caedd270f9d9ccce2e571e09f8809bf89e774b10;https://raw.githubusercontent.com/decentralizedfuturemaker/store-saver/main/decentralized_fu.jsonld;0155a273abaa57070c43e2a52d7092ddee445c7b88e2f04f2562b532e0e57905;0155a273abaa57070c43e2a52d7092ddee445c7b88e2f04f2562b532e0e57905;200;YES;YES;YES;no authors in the authors-array
keyHash;5a7bb619a0af7bcfdecb19fa64231b5dd3f899f6246ec1ee54888d47;https://raw.githubusercontent.com/eurlings72/drepeurlings/refs/heads/main/EurlingsGOV.jsonld;d5f27967c95d9ccd12f5f7fbc53b4498fbce23d7372d5a43ff33a9141ac7787c;d5f27967c95d9ccd12f5f7fbc53b4498fbce23d7372d5a43ff33a9141ac7787c;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;5a9828fc7753246c76eadb9b2fe21b2fd5636c04afc179efcbebbeb8;https://most-brass-sun.quicknode-ipfs.com/ipfs/QmVUwohF6CAVWKstuoPYWPQAN4JrgM37vmpPtgqvn74NNz;e134a833f2a992a38c8663d3d8084426b77c6912abe99b526ac11ce5b0397a53;e134a833f2a992a38c8663d3d8084426b77c6912abe99b526ac11ce5b0397a53;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;5aa686acc9336518cd93064784efa9f13088a59d1f20ac5877d8440d;https://x.com/VoogtHidde;032ec86b394323bb3598e7ed3d2491616ac83b03b2f2224ce4568d0c13174e42;;200;;NO;;not a valid JSON format
keyHash;5ac417b45605a44c5b31270fada081019d63f775091149581e8938a1;-;-;;;;;;
keyHash;5b5195c55a28432550f7a585f0a812c5f6aaec04e170546e1518d8c0;-;-;;;;;;
keyHash;5bc61eacf2c9e44021fe4e7a02c5401ac2b2170ad15d91977f710eed;-;-;;;;;;
keyHash;5caa455a48be0f4516492949952c96e0893a4e0db15de1c540ccf50b;-;-;;;;;;
keyHash;5cfddb8f7c74411be922b7e76a75cda55ce98ee968ad04597a7dae3c;https://jungmyeong96.github.io/FairAndSquare/;15fd102aba418c086e9ad65f19c4d5f4d7ab2947922d74f3568ff394aa5763a9;;200;;NO;;not a valid JSON format
keyHash;5cff0c3024008d40676207c86d3227435cbc871a054e1f65419c500e;-;-;;;;;;
keyHash;5d36e98674347911aa5f5244e479bd8f5695ded22e2aeb0af2f5b5b3;https://raw.githubusercontent.com/sanjel57/CardanoDRepDec/refs/heads/main/SSagar%20(1).jsonld;121b336e6af0b93f36df84543b936c69df61ba8a78020c7049f553c62b850844;121b336e6af0b93f36df84543b936c69df61ba8a78020c7049f553c62b850844;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;5dd682ea3e8de80a9d38edf705ca40b419c13131888e4ad4774c930b;-;-;;;;;;
keyHash;5ddac009db8fb9f2ee4fd6352e24ee245d653cd5079524a66b81c1ce;-;-;;;;;;
keyHash;5e77f367dbdd42c19cca78a75ed894b55d7914786f499d8fa8be08ef;-;-;;;;;;
keyHash;5f0fd8cb95ac1f0eb2d86ed3f8e6437a1ca30b15cd649d2ab1f1e925;-;-;;;;;;
keyHash;5f7bb09a43f0a6fe9ca1fe544bff0fb0ceb1d4c00d0dcab35af315f1;https://raw.githubusercontent.com/Fuma419/HodlerStaking/refs/heads/main/Hodler%20Coalition.jsonld;80f8f9d456fc36ebc8b815be99813e25b74e6cc563a5d6ccb0f0931fb834f2e8;52e69a36beab13d8c7ee791c494e36435adb9f9e3015713cbcf66aa474e9ac3e;200;NO;YES;;
keyHash;608355a04e0c683f70a462b70a1e73f0c71d80381c2dc8830a8ef926;https://raw.githubusercontent.com/dankarda/cardano_drep/refs/heads/main/Dan.jsonld;ef544bdaec5d6c5f073e563ae68bb0d57e5d8e191937171bff633cf3b0e0a10a;ef544bdaec5d6c5f073e563ae68bb0d57e5d8e191937171bff633cf3b0e0a10a;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;619c277a49bcecd23f353dcfa4ded6e3e40b100cebdc1327bf7d8bfb;https://www.linkedin.com/in/seb-pabon/;7d1d41283906400e72a9688c70de7724e63b7a6e43238dd6683efe266d2cd1be;;999;;;;
keyHash;63e634b98cdbb388895d6afe6b977a6ed354acfa4ce941f8b09846c2;-;-;;;;;;
keyHash;649c82a76fb9d2f0651e59b92c8f7c1639b3ae661f52104a4a8906f5;https://raw.githubusercontent.com/anonymousfreeman/DREP-Anonymousfreeman/main/Anonymous_Freeman.jsonld;dcc407cad8d6f5f5e6a6c29b2f10a846ce76844760ccd813752a64f0d14e992b;dcc407cad8d6f5f5e6a6c29b2f10a846ce76844760ccd813752a64f0d14e992b;200;YES;YES;YES;no authors in the authors-array
keyHash;6514f0751f1491dbc692e2879300813d1205b4baa713663ab958abb7;https://raw.githubusercontent.com/TheCardanoEffect/TheCardanoEffect/refs/heads/main/The%20Cardano%20Effe.jsonld;f8960464c18812cd94d500ae7c3d204ed01ffb93181817780eb5364752086fd4;f8960464c18812cd94d500ae7c3d204ed01ffb93181817780eb5364752086fd4;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;6591505c0bd0482dacc163172b733db55be091b0d9854fbbff1d2337;https://raw.githubusercontent.com/sidan-lab/DRep/main/sidan-lab.jsonld;0e84662b672077968494f620f91e49e3daaf6c983707ae6bd227709dbd453b56;90d34c7199df22c1e8f37c38e124824bfb2806e1a658256072b3adce56f87aac;200;NO;YES;;
keyHash;65c525f72280f114c7ff6e4f322ca8c1b508f6db1fe97323c6e8205c;-;-;;;;;;
keyHash;6649989538ee281747ab95cf9166f7190db4653b996457230c1ae7dd;https://raw.githubusercontent.com/kysenpool/kysencardanometastorage/refs/heads/main/KysenPool_KYSN_K.jsonld;34c3b2ef6fafb62aaf8ac8af2fc1662cb3e6211e12caa1a493204a668f4ca6c8;34c3b2ef6fafb62aaf8ac8af2fc1662cb3e6211e12caa1a493204a668f4ca6c8;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;674bb24b5f8964a976a88bb4ef20885931235fc18bca758ec0784f4b;-;-;;;;;;
keyHash;675996a2fabb70e27127340f31ecff7d377812a995198b140321c691;https://raw.githubusercontent.com/nasiakrg/drep/refs/heads/main/Nasia.jsonld;a2f54939787c633dbd5948879ff6574cf7f899179deb245f8b95076e19183dc4;a2f54939787c633dbd5948879ff6574cf7f899179deb245f8b95076e19183dc4;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;6911746b3f825436fcd9b53101f682e6b59810c2ee55678b850ec217;-;-;;;;;;
keyHash;69896c1c13480dd688aaa4d9e76ebd55f36a129a70c6007d7ca92544;https://raw.githubusercontent.com/HuskyIsaac/HuskyDRep/refs/heads/main/SiberianHusky.jsonld;5df315a121a60e8b1d7feaaa9a737f12fc65923127989b0ff0bf54f56bfa9b1d;5df315a121a60e8b1d7feaaa9a737f12fc65923127989b0ff0bf54f56bfa9b1d;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;6a35528b0df89909e8ab137517a0aec55e35351c03491285231a7878;https://raw.githubusercontent.com/NNB8X/Cardano-Dreps/main/NNB_8X.jsonld;ad33808a241005129430054e69064e50de623f6ddf838e3d39cdc92ed8a0108e;ad33808a241005129430054e69064e50de623f6ddf838e3d39cdc92ed8a0108e;200;YES;YES;YES;no authors in the authors-array
keyHash;6acbf4f6c8c8a917f4cf8807aee71ce0a40fdf3b57b8586bd9cd3e97;-;-;;;;;;
keyHash;6b03bf7f2db6ac28ac6e6f8e8e0810f6a5a9e875b853b26aaec44f1d;https://ipfs.io/ipfs/QmcS97Lk5MSEf9X2mN1UPNGuPCe9TWvwfDzNcSjAU7fZXE;ba38368539acd7e696f93cfd0bf8aeac61ede0f07778000d2f3bea8b740818a5;ba38368539acd7e696f93cfd0bf8aeac61ede0f07778000d2f3bea8b740818a5;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;6b366c41bb3343dce86dd1dc605901fd727440a0b0179b351dc5b68c;https://gist.githubusercontent.com/Shaffalahien/fa49f39f1a5304f5fac1acfb164b6aa8/raw;223454ad4244d6be76a02f2b39bc8eff425926bc82f85b2128b5a71d592ac231;223454ad4244d6be76a02f2b39bc8eff425926bc82f85b2128b5a71d592ac231;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;6bdb7be36d13c14d5c96792603614eee5f64f1b97a15e44848fe7a2e;-;-;;;;;;
keyHash;6bdfeca1a39b0ce802ec982e8b55c400a389497edb9b3043a12befb3;-;-;;;;;;
keyHash;6c50e19fbaa47dd7a226a15d46313b2b088045b1fe2169f4015d7d08;-;-;;;;;;
keyHash;6c878afe583b29817f179b495bd46b76096aec187b6f905cf7d8b2c4;https://raw.githubusercontent.com/menabrealabs/NKJ/refs/heads/main/NKJ.jsonld;c17ec3eb639695c9b422cc2384f08233c309b00a41a34779854b3baee4c0fc8e;c17ec3eb639695c9b422cc2384f08233c309b00a41a34779854b3baee4c0fc8e;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;6c8a0c80777f9e4dc043dabc48e8391c7821a5b42c850be268cf1a51;https://ipfs.io/ipfs/QmdpNn8WwYRrgp6FnpL1b42MGRRLSBjbaUjbDJPBKiG1Ys;4090fc314a676ecf22965fbc4d043de025eced0b9c4ff4729aea448ac48b7fd5;4090fc314a676ecf22965fbc4d043de025eced0b9c4ff4729aea448ac48b7fd5;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;6d412ef975261e47c13ee31d2b4dcad1b74f9c9db0afae809449416b;https://raw.githubusercontent.com/julienadatrain/DREP/refs/heads/main/Julien.jsonld;e79129aa42d14aecb3694c1b59ac191f78deb2a61e162a3514ded7cb781f6586;;404;;;;
keyHash;6d5ce887a6c1949dabfce078ca55a026a2f8216d864f947fc7158b4c;-;-;;;;;;
keyHash;6d8856611769664c63e3a72ede1a0ae4542857e4b9a67146642667ec;https://raw.githubusercontent.com/jefeweiss/saver/refs/heads/main/Jefeweiss.jsonld;32a2bc8c84d15c8a98a8a5f06b5c815392e0efb30c26319be97e7d6e43ff21c3;32a2bc8c84d15c8a98a8a5f06b5c815392e0efb30c26319be97e7d6e43ff21c3;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
